Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
14191,FRANK BENDER ST @ JEANNE D'ARC BLVD,381869.8416,5035884.18,-75.51454536,45.45863501,2014-09-29,20:49,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Orleans Village - Chateauneuf
14192,GREENBANK RD btwn VIEWBANK RD & PRINCE OF WALES DR,366144.0496,5009597.846,-75.7188615,45.22367239,2014-10-01,20:36,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,New Barrhaven
14193,PRINCESS AVE @ ROCKCLIFFE PKWY,368228.6511,5034329.169,-75.6891497,45.4460152,2014-01-02,10:10,01 - Clear,99 - Other,03 - Yield sign,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Rockcliffe - Manor Park
14194,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,363380.4055,5029638.362,-75.75168036,45.40423147,2014-01-06,12:00,01 - Clear,05 - Packed snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Island Park
14195,TREMBLAY RD btwn RIVERSIDE DR & TRAIN STATION,371127.7435,5031278.409,-75.65250364,45.41829674,2014-07-24,17:31,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Industrial Park
14196,ST. LAURENT BLVD btwn THURSTON DR & WALKLEY RD,373965.0792,5027633.613,-75.61676527,45.38522789,2014-10-04,10:12,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Industrial Park
14197,KENT ST btwn ARLINGTON AVE & CATHERINE ST,367903.1621,5030197.655,-75.69383958,45.40887072,2014-11-05,11:36,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown
14198,ROCKCLIFFE PKWY btwn LISGAR RD & BUENA VISTA RD,368335.0402,5035215.516,-75.68767532,45.45398055,2014-01-09,23:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,01 - Approaching,Rockcliffe - Manor Park
14199,CHAMPLAIN BRIDGE/ISLAND PARK DR btwn BATE ISLAND & OTTAWA RIVER PKWY,363116.2725,5029746.675,-75.75504136,45.40522811,2014-01-22,7:08,01 - Clear,06 - Ice,10 - No control,07 - Overpass or bridge,03 - Dawn,03 - P.D. only,03 - Rear end,Westboro
14200,CHAMPLAIN BRIDGE/ISLAND PARK DR btwn BATE ISLAND & OTTAWA RIVER PKWY,363115.3224,5029751.426,-75.75505293,45.40527094,2014-01-22,7:59,01 - Clear,06 - Ice,10 - No control,07 - Overpass or bridge,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
14201,CHAMPLAIN BRIDGE/ISLAND PARK DR btwn BATE ISLAND & OTTAWA RIVER PKWY,363117.2226,5029744.775,-75.75502945,45.40521093,2014-01-22,8:20,01 - Clear,06 - Ice,10 - No control,07 - Overpass or bridge,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
14202,PRESTON ST @ PRINCE OF WALES DR/QUEEN ELIZABET,366899.8024,5028776.548,-75.70683549,45.39617373,2014-07-28,12:40,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,The Glebe
14203,BRONSON AVE btwn BREWER WAY & RIVERSIDE DR RAMPS 34B & 42A-3,368111.1683,5027760.981,-75.69149526,45.38692747,2014-07-28,15:38,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Carleton University
14204,DONALD ST @ 110 E OF ST. LAURENT BLVD ,372203.3333,5032484.514,-75.63859691,45.42904592,2014-11-18,12:18,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Cummings
14205,HOLMWOOD AVE btwn ADELAIDE ST & O'CONNOR ST,368779.3445,5029375.314,-75.68275395,45.40139202,2014-10-30,14:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,The Glebe
14206,LISGAR RD @ ROCKCLIFFE PKWY,368353.412,5035226.617,-75.68743901,45.45407876,2014-01-23,8:10,01 - Clear,01 - Dry,03 - Yield sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Rockcliffe - Manor Park
14207,CHAMPLAIN BRIDGE/ISLAND PARK DR btwn BATE ISLAND & OTTAWA RIVER PKWY,363140.0255,5029591.806,-75.75475627,45.40383265,2014-01-24,8:30,01 - Clear,06 - Ice,10 - No control,07 - Overpass or bridge,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
14208,BOTELER ST @ SUSSEX DR,367452.3452,5032952.63,-75.69924797,45.4336996,2014-01-25,13:21,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Byward Market - Parliament Hill
14209,WOODROFFE AVE btwn HWY417 IC127 RAMP63 & HWY417 IC127 RAMP35,362115.3636,5024861.881,-75.76839352,45.36135797,2014-07-18,20:56,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,Carlingwood West - Glabar Park - McKellar Heights
14210,RICHMOND RD btwn WEST HUNT CLUB RD & STONEHAVEN DR,356743.5449,5015994.223,-75.83788777,45.28198438,2014-11-05,2:03,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
14211,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD,352843.1401,5020476.467,-75.88716797,45.32259404,2014-11-05,10:17,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
14212,KING EDWARD AVE @ SUSSEX DR,367661.8723,5033505.332,-75.69649972,45.43865382,2014-01-27,14:35,06 - Strong wind,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Byward Market - Parliament Hill
14213,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,364207.5348,5030182.323,-75.7410498,45.40905621,2014-01-29,14:20,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Island Park
14214,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365975.0188,5030798.541,-75.71839523,45.41444852,2014-02-03,16:25,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,LeBreton Flats
14215,INDUSTRIAL AVE @ ALTA VISTA DR/SANDFORD FLEMIN,370885.7339,5030557.368,-75.65569224,45.41183201,2014-07-17,15:16,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
14216,MCCORMICK ST @ WELLINGTON ST,365312.9986,5029380.344,-75.72702685,45.40174549,2014-11-07,9:39,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Civi
14217,RICHMOND RD @ HOLLY ACRES RD/NANAIMO DR,359058.3686,5022748.496,-75.80764374,45.34258498,2014-11-30,16:13,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Greenbelt
14218,CHAMPLAIN BRIDGE/ISLAND PARK DR btwn BATE ISLAND & OTTAWA RIVER PKWY,363144.7761,5029569.953,-75.75469818,45.40363562,2014-02-05,6:55,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,03 - Rear end,Westboro
14219,IONA ST @ ISLAND PARK DR,364349.7044,5028385.075,-75.73945071,45.39287286,2014-02-06,18:23,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Westboro
14220,COLONEL BY DR btwn N.D.H.Q. & OTTAWA UNIV. PED. XING,368718.3061,5031501.602,-75.68325783,45.42052921,2014-02-08,13:48,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
14221,COLONEL BY DR btwn HAWTHORNE AVE & MAIN ST,368848.3023,5030893.197,-75.68167601,45.41504311,2014-02-09,23:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Old Ottawa East
14222,SIMARD DR btwn CHAPEL PARK PRIV & BROUSSEAU CRES,381443.1843,5035073.646,-75.52012633,45.45138941,2014-07-26,12:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Orleans Village - Chateauneuf
14223,MEADOWLANDS DR btwn CHESTERTON DR & TIVERTON DR,365200.9896,5024331.852,-75.72907507,45.35632979,2014-08-04,17:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen
14224,OTTAWA RIVER PKWY @ ISLAND PARK DR,363297.7452,5029454.038,-75.75275805,45.40257987,2014-02-12,8:07,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
14225,OTTAWA RIVER PKWY @ ISLAND PARK DR,363297.7452,5029455.939,-75.75275783,45.40259698,2014-02-12,8:55,01 - Clear,99 - Other,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
14226,INNES RD/PRESTWICK DR @ LANTHIER DR,383539.8958,5035989.199,-75.49317766,45.45939366,2014-06-12,10:32,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Queenswood Heights
14227,INNES RD @ 215 W OF CYRVILLE RD/HOME DEPOT W,374865.1084,5031000.485,-75.60479504,45.41543185,2014-06-23,17:43,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
14228,HAZELDEAN RD btwn JOHNWOODS ST & SAVAGE DR,350193.337,5015402.711,-75.92143125,45.27711526,2014-06-28,12:51,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Stittsville
14229,CENTRAL PARK DR N @ MERIVALE RD,364953.8678,5025873.106,-75.73204129,45.37021899,2014-10-03,12:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
14230,VANIER PKWY SB btwn HWY417 IC117 RAMP36 & TO BE DETERMINED,370770.3831,5031459.343,-75.65704505,45.41995849,2014-11-28,2:42,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Overbrook
14231,AVIATION PKWY @ MONTREAL RD,372146.7166,5034108.836,-75.63909816,45.44366624,2014-12-04,13:22,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Cummings
14232,HERON RD @ JEFFERSON ST,371808.7253,5027053.302,-75.64437743,45.38021607,2014-11-28,17:05,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Ledbury - Heron Gate - Ridgemont - Elmwood
14233,DALHOUSIE ST btwn YORK ST & GEORGE ST,368156.0245,5032319.619,-75.69033668,45.42794059,2014-12-19,2:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Byward Market
14234,MARCH VALLEY RD @ TERRY FOX DR,350755.0762,5023784.259,-75.9134944,45.35249808,2014-12-22,12:04,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,South March
14235,BREWER RD @ BRONSON AVE,368109.7823,5027765.311,-75.6915124,45.38696656,2014-12-26,5:55,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Carleto
14236,HUNTERSWOOD CRES btwn FOLKWAY GT (2) & HUNTERSWOOD CRES,375061.3304,5026730.867,-75.60289638,45.37699631,2014-10-19,23:18,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Industrial Park
14237,FLORENCE ST btwn LYON ST N & KENT ST,367686.2134,5030515.722,-75.69657031,45.41175211,2014-12-17,9:50,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Centretown
14238,MCLEOD ST btwn LYON ST N & KENT ST,367738.7685,5030358.724,-75.69591898,45.41033477,2014-12-12,14:31,01 - Clear,05 - Packed snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Centretown
14239,GRASSY PLAINS DR btwn FARMFIELD CRES & STONEHAVEN DR,356144.8152,5015927.676,-75.84552602,45.28142956,2014-12-19,12:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Bridlewood - Emerald Meadows
14240,TERRY FOX DR btwn HUNTSVILLE DR & RICHARDSON SIDE RD,347868.3739,5020968.188,-75.95057956,45.32734154,2014-02-14,9:08,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,01 - Approaching,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
14241,GLYNN AVE btwn EDITH AVE & LOLA ST,371007.6884,5032175.577,-75.65391689,45.42638044,2014-12-24,17:26,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Overbrook
14242,CARLETON AVE btwn SUNNYMEDE AVE & PREMIER AVE,364065.2475,5029331.032,-75.74296973,45.40140853,2014-12-26,12:30,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Champlain Park
14243,IPSWICH TER btwn BEACON WAY & FLAMBOROUGH WAY,349261.1441,5023053.57,-75.93262558,45.34601948,2014-12-29,9:42,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Morgan's Grant
14244,LAURIER AVE   E btwn MARLBOROUGH AVE & RANGE RD,369356.7056,5032409.582,-75.67498227,45.42864026,2014-12-14,9:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Sandy Hill
14245,LAVAL ST btwn CHARLEVOIX ST & LOYER ST,369322.6854,5033484.418,-75.67527614,45.43831435,2014-12-20,18:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Vanier North
14246,FIELDGATE DR btwn GROUSE AVE & WOLFGANG DR (2),363533.1869,5016690.708,-75.75126634,45.28771688,2014-10-24,16:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,06 - SMV unattended vehicle,New Barrhaven
14247,RICHMOND RD btwn CHURCHILL AVE N & WINONA AVE,363261.2701,5028314.85,-75.75335895,45.3923327,2014-12-19,9:30,01 - Clear,05 - Packed snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Westboro
14248,TRIOLE ST btwn MICHAEL ST & TREMBLAY RD,372675.9284,5031358.49,-75.63271308,45.41886879,2014-10-27,7:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Industrial Park
14249,ST. ANDREW ST btwn ROSE ST & ST. PATRICK ST,368354.6067,5033075.619,-75.68770156,45.43472479,2014-10-22,9:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Lower Town
14250,OLD ST. PATRICK ST btwn BEAUSOLEIL DR & END,368492.7945,5032969.574,-75.68594927,45.43375807,2014-11-14,10:57,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Lower Town
14251,RUSKIN ST btwn HAMILTON AVE S & PARKDALE AVE,365487.7499,5028444.431,-75.72490999,45.39330923,2014-12-22,9:07,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Civic Hospital - Experimental Farm - Central Park
14252,GEORGE ST btwn DALHOUSIE ST & CUMBERLAND ST,368276.3371,5032387.484,-75.68879054,45.42854031,2014-09-19,14:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Byward Market
14253,CANADIAN SHIELD AVE btwn GREAT LAKES AVE & MARITIME WAY,351826.4262,5019706.903,-75.90020938,45.31573818,2014-12-21,15:53,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Kanata
14254,BEATRICE DR @ CLEARBROOK DR/NO NAME,365482.2887,5015087.251,-75.72661738,45.27312345,2014-12-18,8:05,03 - Snow,03 - Loose snow,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,New Barrhaven
14255,HUNT CLUB RD @ RIVERSIDE DR,368036.703,5021945.023,-75.69319026,45.3346036,2014-12-17,17:15,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Hunt Club Woods - Quintarra - Revelstoke - Riverside South P
14256,WILHAVEN DR btwn DUNNING RD & SARSFIELD RD,392488.3466,5040930.499,-75.37789534,45.50278349,2014-11-26,16:17,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Cumberland - Estates
14257,ALBERT ST @ BANK ST,367386.6462,5031423.099,-75.70028195,45.41994327,2014-11-27,12:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,02 - Angle,Downtown
14258,MARCH RD btwn HALTON TERR/MAXWELL BRIDGE RD & KLONDIKE RD,348581.7414,5024809.418,-75.94113962,45.36186176,2014-12-18,21:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Carp - Hardwood Plains
14259,DRIVEWAY (THE) @ PRINCE OF WALES DR,366883.6317,5028137.698,-75.7071224,45.39042696,2014-12-19,13:03,02 - Rain,02 - Wet,03 - Yield sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
14260,INNES RD btwn JEANNE D'ARC BLVD S & WILDFLOWER DR,382731.8154,5035607.934,-75.50356917,45.45605397,2014-12-22,16:47,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Queenswood Heights
14261,INNES RD @ STONEHENGE CRES E,375365.6427,5031314.978,-75.5983556,45.41821118,2014-12-29,9:46,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Greenbelt
14262,TERRY FOX DR btwn OLD SECOND LINE RD & STATEWOOD DR,348868.5065,5022476.459,-75.93768725,45.34085127,2014-02-06,8:31,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,South March
14263,HOLLAND AVE @ SPENCER ST,364832.7012,5029372.081,-75.73316246,45.40171249,2014-10-09,17:45,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,05 - Dusk,03 - P.D. only,05 - Turning movement,Island Park
14264,HAWTHORNE RD @ LEITRIM RD,377038.3473,5022707.072,-75.57824493,45.34059121,2014-11-26,19:06,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Greenbelt
14265,CONCORD ST @ LEES AVE,369247.6969,5030701.627,-75.67659865,45.41328276,2014-10-02,11:28,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Old Ottawa East
14266,WOODROFFE AVE @ HWY 417 WOODROFF IC127R26/HWY4,362082.6869,5024941.893,-75.76880132,45.36208058,2014-12-24,12:58,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Whitehaven - Queensway Terrace North
14267,BANK ST @ HUNT CLUB RD,371607.7864,5024096.981,-75.64734265,45.35363533,2014-12-24,13:47,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,99 - Other,South Keys - Heron Gate - Greenboro West
14268,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST,367321.5537,5029643.077,-75.70133939,45.40393299,2014-12-18,20:05,01 - Clear,01 - Dry,10 - No control,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,The Glebe
14269,KATHLEEN CRES btwn FOREST CREEK DR & RANDALL JAMES DR,351049.7188,5014495.876,-75.91060114,45.26889945,2014-12-29,14:30,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Stittsville
14270,GREENBANK RD @ LISA AVE,360553.725,5022894.917,-75.78854741,45.34378522,2014-12-15,17:27,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Iris
14271,NAVAN RD @ PAGE RD,381661.6602,5032772.925,-75.51769287,45.43066536,2014-12-16,6:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Chapel Hill South
14272,BLEEKS RD btwn BUTTERFIELD RD & CONLEY RD,349605.3192,5003565.122,-75.92999106,45.17063332,2014-12-24,10:15,04 - Freezing Rain,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Munster Hamlet - Richmond
14273,NORICE ST btwn VIEWMOUNT DR & MALCOLM PL,364076.6438,5022946.496,-75.74359039,45.34396047,2014-12-18,8:28,01 - Clear,05 - Packed snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Crestview - Meadowlands
14274,MACKENZIE AVE @ RIDEAU ST,367870.2062,5032010.341,-75.69402856,45.42518365,2014-12-18,8:37,03 - Snow,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Byward Market - Parliament Hill
14275,DUNNING RD btwn WILHAVEN DR & INNES RD,391066.6957,5040740.626,-75.39611747,45.5012525,2014-12-10,8:49,03 - Snow,06 - Ice,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,03 - Rear end,Cumberland - Estates
14276,REGIONAL RD 174 EB @ OR174 IC109 RAMP55,376460.1723,5034962.363,-75.58384126,45.45091687,2014-12-10,19:53,03 - Snow,03 - Loose snow,10 - No control,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,Greenbelt
14277,LAURIER AVE   W btwn BANK ST & O'CONNOR ST,367610.8798,5031346.464,-75.69742679,45.41923363,2014-12-19,11:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,01 - Approaching,Downtown
14278,HOCHELAGA ST @ MONTREAL RD,372970.2167,5034468.358,-75.62852266,45.44682121,2014-12-19,13:11,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carson Grove - Carson Meadows
