Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
14663,BANK ST @ SUNNYSIDE AVE,368733.9867,5028581.549,-75.68343615,45.39425412,12/29/2015,15:30,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Old Ottawa South
14664,BLAIR RD btwn MONTREAL RD & SEGUIN ST,374028.3845,5034420.09,-75.61500362,45.44628292,11/13/2015,17:22,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Beacon Hill South - Cardinal Heights
14665,ADIRONDACK DR @ WOODROFFE AVE,362456.964,5024005.512,-75.76413338,45.35362442,11/14/2015,16:54,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Iris
14666,HARDING RD btwn CROSS AVE & DUNROBIN AVE,372821.5708,5027909.803,-75.63132805,45.38782491,12/13/2015,4:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Urbandale
14667,GREENBANK RD @ WEST HUNT CLUB RD,361480.399,5020502.479,-75.77699738,45.32218384,12/20/2015,17:55,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Greenbelt
14668,AIRPORT PKWY @ HUNT CLUB RD,371019.972,5023702.998,-75.65489677,45.35014615,12/21/2015,0:20,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Hunt Club East - Western Community
14669,DALMENY RD @ RIVER RD,374386.9887,4996968.277,-75.61567017,45.10926688,12/16/2015,16:52,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Osgoode
14670,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE,363057.4116,5022730.494,-75.7566208,45.34210229,12/16/2015,23:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Crestview - Meadowlands
14671,RIDEAU ST btwn KING EDWARD AVE & NELSON ST,368563.3318,5032446.983,-75.6851155,45.42904956,7/29/2015,18:08,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,04 - Sideswipe,Lower Town
14672,RICHARDSON SIDE RD btwn GREY STONE DR & PENNYCROSS LANE,343854.1289,5015001.705,-76.00225698,45.27388753,11/3/2015,6:59,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Stittsville - Basswood
14673,MERIVALE RD btwn AMBERWOOD CRES & FALLOWFIELD RD,366849.694,5018937.757,-75.7087101,45.30765062,12/19/2015,2:51,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
14674,WHITEHILL AVE btwn SULLIVAN AVE & END,363600.9899,5022464.025,-75.74971687,45.33965927,12/25/2015,1:18,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Tanglewood
14675,COLONEL BY DR @ HAWTHORNE AVE/PRETORIA BRIDGE,368767.7102,5030525.567,-75.68275331,45.41174268,12/31/2015,0:28,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Old Ottawa East
14676,NATIONAL CAPITAL COMM DRWY btwn MAPLE DR & BIRCH DR,366722.3399,5028039.712,-75.70919437,45.38955959,12/31/2015,16:38,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,Civic Hospital - Experimental Farm - Central Park
14677,INNES RD btwn INNES RD & PAGE RD,380800.3844,5034490.013,-75.52843342,45.44620854,10/3/2015,15:49,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Orleans Village - Chateauneuf
14678,ST. JOSEPH BLVD @ TENTH LINE RD,382890.0818,5038665.731,-75.50105999,45.48354765,10/4/2015,12:55,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
14679,JEANNE D'ARC BLVD/NORTH SERVICE RD @ TENTH LIN,382569.3598,5039341.145,-75.50505511,45.48966022,12/15/2015,12:30,01 - Clear,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Chatelaine Village
14680,MURRAY ST @ PARENT AVE,367863.4267,5032490.04,-75.69405376,45.42950043,12/15/2015,15:38,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Byward Market
14681,ALPINE AVE @ CARLING AVE,360495.955,5024943.241,-75.7890538,45.36222057,12/17/2015,16:55,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Whitehaven - Queensway Terrace North
14682,STRANDHERD DR @ WOODROFFE AVE,366106.154,5015395.871,-75.71862898,45.27584629,12/31/2015,8:16,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Chapman Mills - Rideau Crest - Davidson Heights
14683,BEATRICE DR @ HOLLOWBROOK DR,365499.0941,5015221.936,-75.72638675,45.27433389,12/23/2015,16:18,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,05 - Dusk,03 - P.D. only,03 - Rear end,New Barrhaven
14684,BRONSON AVE btwn PLYMOUTH ST & RENFREW AVE,367345.2796,5029576.853,-75.70104474,45.403335,12/22/2015,11:52,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Centretown West
14685,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365975.1374,5030798.145,-75.71839377,45.41444495,12/22/2015,16:45,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,LeBreton Flats
14686,DONDALE ST @ MEADOWBROOK RD,374573.8146,5031410.241,-75.60845836,45.41914772,12/17/2015,20:20,"07 - Fog, mist, smoke, dust",02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Pineview
14687,MERIVALE RD @ WOODFIELD DR/ROYDON PL,365461.2571,5022298.499,-75.72600285,45.33801151,12/18/2015,17:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Tanglewood
14688,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST,367317.2593,5029643.552,-75.70139418,45.40393764,12/30/2015,9:00,01 - Clear,04 - Slush,10 - No control,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Centretown West
14689,MCARTHUR AVE btwn BRANT ST & BELISLE ST,371274.9939,5032807.743,-75.65041598,45.43204304,12/27/2015,20:45,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Castle Heights
14690,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD,384682.754,5039285.582,-75.47803065,45.48892163,10/1/2015,12:55,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Cardinal Creek
14691,MERIVALE RD @ BASIL MACDONALD WAY/MERIVALE MAL,365096.5605,5023172.681,-75.73054917,45.34590872,12/31/2015,18:29,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Crestview - Meadowlands
14692,BANK ST @ JOHNSTON RD,370850.2865,5024838.806,-75.65691033,45.3603818,10/10/2015,8:32,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,South Keys - Heron Gate - Greenboro West
14693,CAMERON ST @ REGIONAL RD 174,389860.7736,5042618.286,-75.41122013,45.51829348,10/23/2015,9:03,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Cumberland - Estates
14694,BASELINE RD @ MERIVALE RD,365054.6964,5025325.515,-75.73082096,45.3652832,12/15/2015,17:57,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
14695,INNES RD btwn 298 E OF WILDFLOWER DR & LANTHIER DR/PRESTWICK DR,383489.6664,5035968.947,-75.49382307,45.45921711,12/17/2015,8:21,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Queenswood Heights
14696,LYON ST @ WELLINGTON ST,366935.993,5031426.888,-75.70603926,45.42001753,12/25/2015,23:44,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Downtown
14697,MEADOWBROOK RD @ TELESAT CRT,374991.1868,5032270.205,-75.60300347,45.42684346,12/30/2015,20:28,01 - Clear,06 - Ice,02 - Stop sign,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Pineview
14698,BRONSON AVE btwn UNIVERSITY RD & BREWER WAY,368062.1157,5027857.411,-75.69210925,45.38779956,8/26/2015,17:57,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Carleto
14699,INNES RD @ PEPIN CRT,377206.0167,5032352.275,-75.57469101,45.42735611,12/27/2015,3:30,04 - Freezing Rain,04 - Slush,02 - Stop sign,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
14700,RIVERSIDE DR btwn HOG'S BACK RD & RIDGEWOOD AVE,368224.2135,5025909.391,-75.69028961,45.37025715,12/16/2015,11:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Riverside Park
14701,PERCY ST @ THIRD AVE,367882.4308,5029282.557,-75.69422148,45.40063882,12/22/2015,19:06,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,The Glebe
14702,SAUNDERSON DR @ SMYTH RD,372794.4533,5029324.273,-75.63147938,45.40055433,11/24/2015,12:02,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Elmvale - Eastway - Riverview - Riverview Park West
14703,WELLINGTON ST    W btwn ROSEMOUNT AVE & STIRLING AVE,365374.2812,5029444.596,-75.72623623,45.40231831,12/31/2015,12:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Civi
14704,REGIONAL ROAD 174 btwn OR174 IC109 RAMP54 & OR174 IC109 RAMP55,376447.0301,5034933.719,-75.58401343,45.4506605,12/31/2015,13:11,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,Greenbelt
14705,YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR,367926.8828,5032340.222,-75.69326208,45.42814669,11/9/2015,21:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,02 - Angle,Byward Market
14706,BLACKBURN BYPASS @ INNES RD W,377187.2,5032175.69,-75.5749574,45.42576926,11/11/2015,9:36,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
14707,WELLINGTON ST    W btwn HURON AVE N & HOLLAND AVE,364867.511,5029131.464,-75.73274716,45.39954449,12/23/2015,19:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Island Park
14708,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK,367371.1969,5025692.033,-75.70120618,45.36837809,12/24/2015,10:48,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carleton Heights - Rideauview
14709,BASELINE RD @ WOODROFFE AVE,362550.4122,5023770.505,-75.76296827,45.35150216,12/30/2015,16:58,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,Iris
14710,WELLINGTON ST btwn TO BE DETERMINED & BAY ST,366750.7965,5031305.296,-75.70842072,45.4189399,10/26/2015,17:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
14711,FALLOWFIELD RD @ MERIVALE RD,366891.7126,5018843.025,-75.70818618,45.30679452,12/28/2015,19:57,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Greenbelt
14712,MONTREAL RD @ STE. ANNE ST,370705.8061,5033416.777,-75.65760816,45.43757674,12/29/2015,1:31,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Vanier South
14713,QUEEN ST btwn KENT ST & BANK ST,367327.0975,5031479.472,-75.70103562,45.42045582,12/16/2015,17:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Downtown
14714,RICHMOND RD btwn CROYDON AVE & ASSALY RD,360627.9735,5025411.614,-75.78731583,45.36642447,12/24/2015,13:23,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Woodroffe - Lincoln Heights
14715,COLONEL BY DR/SUSSEX DR @ RIDEAU ST,367919.7494,5032044.329,-75.69339115,45.42548499,7/2/2015,8:15,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Byward Market - Parliament Hill
14716,HWY 417 ST.LAURE IC115R51 @ ST. LAURENT BLVD,372530.4421,5031410.929,-75.63456461,45.41935471,10/21/2015,17:35,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Industrial Park
14717,ST. LAURENT BLVD @ WALKLEY RD,373902.0281,5028046.855,-75.61751247,45.38895227,11/8/2015,2:37,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Hawthorne Meadows
14718,BELFAST RD @ ST. LAURENT BLVD,372860.7241,5030578.562,-75.63045983,45.41183341,12/21/2015,12:52,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Industrial Park
14719,BANK ST @ WALKLEY RD,370337.852,5025947.995,-75.6633034,45.37041002,11/18/2015,18:24,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,Ledbury - Heron Gate - Ridgemont - Elmwood
14720,BOUNDARY RD @ DEVINE RD,388360.8333,5021456.193,-75.43400561,45.32807969,12/1/2015,8:30,01 - Clear,99 - Other,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Navan - Vars
14721,FAIRMONT AVE @ WOODSTOCK ST,365936.2597,5028889.281,-75.71912713,45.39727287,12/24/2015,11:32,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Civic Hospital - Experimental Farm - Central Park
14722,ST. LAURENT BLVD @ MCARTHUR AVE,371920.275,5032888.297,-75.6421589,45.43270619,12/24/2015,11:51,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Cummings
14723,KITCHENER AVE @ BANK ST,370540.8761,5025499.25,-75.66077146,45.36635335,12/31/2015,17:30,03 - Snow,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Ledbury - Heron Gate - Ridgemont - Elmwood
14724,COLONNADE RD    N btwn COLONNADE RD & CORINTH PRIV,366525.1329,5023222.32,-75.71231452,45.34623111,12/19/2015,10:43,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,Industrial Park
14725,MARCH RD @ SOLANDT RD,350490.3305,5022709.78,-75.91697233,45.34284699,12/29/2015,20:29,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,South March
14726,MERIVALE RD btwn RAVEN AVE & LAROSE AVE,364844.6685,5026912.283,-75.73330892,45.37957869,12/29/2015,21:44,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Carlington
14727,FALLOWFIELD RD @ WOODROFFE AVE,365085.15,5017903.19,-75.73133623,45.29849533,4/9/2015,20:13,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,New Barrhaven
14728,BANK ST btwn POWELL AVE & CLEMOW AVE,368177.6787,5029938.16,-75.69036627,45.40651106,12/17/2015,13:02,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,The Glebe
14729,DUNROBIN RD @ MARCH RD,347173.8788,5026066.98,-75.95900187,45.37326412,12/20/2015,2:41,01 - Clear,06 - Ice,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Carp - Hardwood Plains
14730,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK,367371.9189,5025692.755,-75.70119687,45.36838452,12/30/2015,6:00,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Carleton Heights - Rideauview
14731,INDUSTRIAL AVE @ RIVERSIDE DR,370684.7186,5030592.553,-75.65825542,45.41216754,7/12/2015,0:01,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Industrial Park
14732,MACKENZIE AVE @ RIDEAU ST,367869.6992,5032008.858,-75.69403522,45.42517035,7/26/2015,9:20,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Byward Market - Parliament Hill
14733,ISABELLA ST btwn METCALFE ST & ELGIN ST,368469.6451,5030408.951,-75.68657605,45.41072059,11/24/2015,11:57,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,The Glebe
14734,BANK ST @ GILMOUR ST,367786.7047,5030776.015,-75.69525331,45.41408511,12/2/2015,3:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,Centretown
14735,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR,363420.4119,5021827.931,-75.75209615,45.33395085,11/2/2015,18:11,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Woodvale - Craig Henry - Manordale - Estates of Arlington Wo
14736,EAGLESON RD @ KATIMAVIK RD/TIMM DR,353213.9021,5019566.192,-75.88252782,45.31437773,12/1/2015,15:45,04 - Freezing Rain,06 - Ice,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
14737,OGILVIE RD btwn CUMMINGS AVE & BEAULIEU PL,372758.1065,5032177.084,-75.63155024,45.42622613,12/7/2015,12:10,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Cummings
14738,AIRPORT PKWY @ HUNT CLUB RD,371018.528,5023703.72,-75.6549151,45.35015278,12/28/2015,15:59,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Hunt Club East - Western Community
14739,REGIONAL ROAD 174 btwn OR174 IC109 RAMP86 & OR174 IC109 RAMP64,376525.0085,5035153.214,-75.58298462,45.45262738,12/29/2015,5:43,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Greenbelt
14740,RIVERSIDE DR NB btwn SAN REMO PRIV & INDUSTRIAL AVE,370645.0074,5030511.687,-75.65877352,45.41144368,7/29/2015,15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Industrial Park
14741,FALLOWFIELD RD btwn EAGLESON RD & RICHMOND RD,357284.8125,5013273.098,-75.83127642,45.25745899,10/2/2015,2:07,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Munster Hamlet - Richmond
14742,ALBION RD @ HUNT CLUB RD,371867.7337,5024321.24,-75.64399493,45.35562832,12/20/2015,18:43,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,03 - Rear end,South Keys - Heron Gate - Greenboro West
14743,MONTREAL RD @ VANIER PKWY,370072.5293,5033066.495,-75.66574812,45.43448445,12/28/2015,11:24,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Vanier
14744,CARLING AVE @ BROADVIEW AVE,363180.6866,5026639.264,-75.75458622,45.37726274,12/31/2015,19:15,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Carlingwood - McKellar Park - Laurentien View
14745,MONTREAL RD @ 46 E OF HILLSIDE DR/MONTREAL SQU,371750.682,5033916.69,-75.6441863,45.44197545,12/6/2015,0:36,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Cummings
14746,EARL GREY DR @ ROLAND MICHENER DR,350772.9693,5018945.639,-75.91371544,45.30895789,12/11/2015,18:01,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Kanata
14747,ALBION RD btwn LESTER RD & LEITRIM RD,373075.6804,5021403.043,-75.62898208,45.32925485,8/27/2015,18:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
14748,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376525.0085,5035112.78,-75.58299052,45.45226358,11/4/2015,18:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Greenbelt
14749,INNES RD EB btwn ORLEANS BLVD & INNES RD,380554.6579,5034336.836,-75.53159785,45.44485704,12/7/2015,17:05,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,Chapel Hill South
14750,BYRON AVE btwn CLARENDON AVE & HARMER AVE N,364763.3765,5028840.16,-75.73411258,45.39693232,12/10/2015,11:41,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Island Park
14751,MEADOWLILLY RD btwn BUCKNELL DR & CACHE BAY (2),375633.4576,5020622.435,-75.59646725,45.32197777,12/28/2015,19:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Greenbelt
