Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
10583,ORLEANS BLVD btwn BEAUSEJOUR DR & BOYER RD,380804.9094,5035408.711,-75.52823364,45.45447377,2016-07-25,10:27,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Orleans Village - Chateauneuf
10584,ORLEANS BLVD btwn BEAUSEJOUR DR & BOYER RD,380710.5675,5035371.356,-75.52944544,45.45414793,2016-10-29,14:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,02 - Angle,Orleans Village - Chateauneuf
10585,ORLEANS BLVD btwn CRESTMONT PL & LONGLEAF DR,380727.5556,5034046.296,-75.52943277,45.44222423,2016-09-01,7:50,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Chapel Hill South
10586,ORLEANS BLVD btwn FOREST VALLEY DR & OAK MEADOWS DR,380260.7752,5034833.977,-75.53527788,45.44936173,2016-08-28,15:20,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Chapel Hill
10587,ORLEANS BLVD btwn JEANNE D'ARC BLVD S & BEAUSEJOUR DR,381000.003,5036070.763,-75.52563702,45.46040914,2016-09-21,16:04,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Orleans Village - Chateauneuf
10588,ORLEANS BLVD btwn JEANNE D'ARC BLVD S & BEAUSEJOUR DR,381022.5893,5036002.507,-75.52535884,45.45979256,2016-11-10,17:24,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,02 - Angle,Orleans Village - Chateauneuf
10589,ORLEANS BLVD btwn NOTRE DAME ST & CARRIERE ST,380783.6305,5036629.799,-75.52831695,45.46546246,2016-05-05,16:18,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Orleans Village - Chateauneuf
10590,ORLEANS BLVD btwn ST. JOSEPH BLVD & NOTRE DAME ST,380640.0578,5036967.496,-75.53010059,45.46851639,2016-06-28,8:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Orleans Village - Chateauneuf
10591,ORLEANS BLVD btwn TIMOTHY CRT & FORTUNE DR,380155.4563,5037869.65,-75.5361588,45.4766857,2016-05-11,18:35,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,Orleans South West
10592,OSGOODE MAIN ST @ NIXON DR,374401.9354,5000468.77,-75.61499333,45.14076268,2016-08-06,11:15,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,99 - Other,Kars - Osgoode
10593,OSGOODE MAIN ST @ RIVER RD,373031.7035,4999619.303,-75.63253007,45.13325288,2016-12-26,17:05,04 - Freezing Rain,06 - Ice,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,02 - Angle,Kars - Osgoode
10594,OSGOODE MAIN ST @ RIVER RD,373031.484,4999618.205,-75.63253301,45.13324302,2016-01-23,12:51,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,99 - Other,Kars - Osgoode
10595,OSGOODE MAIN ST btwn BOYD ST & WILSON LANE,374547.261,5000642.789,-75.61312142,45.14231416,2016-09-16,20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Kars - Osgoode
10596,OSGOODE ST @ RUSSELL AVE,369147.5686,5032035.685,-75.67770356,45.42529534,2016-02-07,9:21,01 - Clear,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Sandy Hill
10597,OSGOODE ST @ RUSSELL AVE,369147.6997,5032035.787,-75.67770187,45.42529625,2016-10-07,16:22,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Sandy Hill
10598,OSGOODE ST btwn KING EDWARD AVE & HENDERSON AVE,368915.1,5031894.482,-75.68069235,45.4240462,2016-09-07,10:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Sandy Hill
10599,OSGOODE ST btwn KING EDWARD AVE & HENDERSON AVE,368888.2183,5031875.848,-75.68103825,45.423881,2016-01-22,14:32,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,99 - Other,Sandy Hill
10600,OSGOODE ST btwn RUSSELL AVE & CHAPEL ST,369220.9034,5032079.071,-75.67676084,45.42567897,2016-04-03,18:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Sandy Hill
10601,OSMOND DALEY DR btwn END & WEST LAKE CIRC,344331.6531,5018525.459,-75.99589038,45.30556906,2016-11-21,20:20,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Stittsville - Basswood
10602,OSPREY CRES btwn PINE HILL DR & PINE HILL DR,355724.7931,5017550.661,-75.85071294,45.29606404,2016-01-13,16:51,02 - Rain,06 - Ice,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,Bridlewood - Emerald Meadows
10603,OSPREY CRES btwn PINE HILL DR & PINE HILL DR,355852.9674,5017497.779,-75.84908428,45.2955789,2016-12-05,22:43,01 - Clear,05 - Packed snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Bridlewood - Emerald Meadows
10604,OSSINGTON AVE btwn GROSVENOR AVE & BANK ST,368815.7466,5028273.785,-75.68243195,45.39147749,2016-01-08,17:35,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,06 - SMV unattended vehicle,Old Ottawa South
10605,OSSINGTON AVE btwn GROSVENOR AVE & BANK ST,368706.4669,5028207.959,-75.68383599,45.39089519,2016-02-27,10:30,01 - Clear,05 - Packed snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Old Ottawa South
10606,OTHELLO AVE @ WESTON DR,373384.2287,5028906.425,-75.62400492,45.39673719,2016-01-09,16:30,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,05 - Dusk,03 - P.D. only,02 - Angle,Elmvale - Eastway - Riverview - Riverview Park West
10607,OTHELLO AVE btwn WESTON DR & PLEASANT PARK RD,373444.2414,5028747.896,-75.62326055,45.39530494,2016-08-02,11:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Elmvale - Eastway - Riverview - Riverview Park West
10608,OTHELLO AVE btwn WINGATE DR & CHAPMAN BLVD,373272.7989,5029190.103,-75.62538861,45.39930051,2016-05-20,15:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Elmvale - Eastway - Riverview - Riverview Park West
10609,O'TOOLE RD btwn WILHAVEN DR & INNES RD,388904.9055,5038824.466,-75.42410345,45.48427704,2016-08-08,19:55,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Cumberland - Estates
10610,OTTAWA RIVER PKWY @ ISLAND PARK DR,363299.0993,5029453.677,-75.7527408,45.40257651,2016-11-04,12:55,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Westboro
10611,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.7447,5029453.537,-75.75274535,45.40257528,2016-03-31,10:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10612,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.6833,5029453.578,-75.75274613,45.40257565,2016-06-27,18:26,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Westboro
10613,OTTAWA RIVER PKWY @ ISLAND PARK DR,363299.0993,5029453.677,-75.7527408,45.40257651,2016-03-19,22:26,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Westboro
10614,OTTAWA RIVER PKWY @ ISLAND PARK DR,363299.4484,5029454.027,-75.7527363,45.40257963,2016-05-06,16:32,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10615,OTTAWA RIVER PKWY @ ISLAND PARK DR,363299.4484,5029453.328,-75.75273638,45.40257334,2016-01-02,16:40,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Westboro
10616,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.4012,5029452.979,-75.7527498,45.40257029,2016-06-14,17:55,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10617,OTTAWA RIVER PKWY @ ISLAND PARK DR,363297.9871,5029454.66,-75.75275489,45.40258545,2016-03-03,8:57,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10618,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.0077,5029454.19,-75.75275468,45.40258122,2016-07-05,16:20,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10619,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.7242,5029453.557,-75.75274561,45.40257546,2016-08-29,10:36,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Westboro
10620,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.1093,5029453.86,-75.75275343,45.40257824,2016-12-21,15:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Westboro
10621,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.8003,5029452.87,-75.75274472,45.40256927,2016-09-29,7:45,01 - Clear,00 - Unknown,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Westboro
10622,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.9542,5029454.489,-75.75274256,45.40258383,2016-10-07,8:13,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10623,OTTAWA RIVER PKWY @ ISLAND PARK DR,363298.3609,5029454.232,-75.75275017,45.40258157,2016-06-30,21:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,05 - Dusk,03 - P.D. only,05 - Turning movement,Westboro
10624,OTTAWA RIVER PKWY @ PORTAGE BRIDGE,366516.756,5031314.968,-75.71140969,45.41904761,2016-01-04,19:48,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,04 - Sideswipe,LeBreton Flats
10625,OTTAWA RIVER PKWY @ PORTAGE BRIDGE,366515.7332,5031314.714,-75.71142279,45.41904542,2016-07-09,17:39,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,LeBreton Flats
10626,OTTAWA RIVER PKWY @ REMIC RAPIDS ENT/TUNNEY'S ,364269.484,5030245.016,-75.74025089,45.40961505,2016-02-03,15:35,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Island Park
10627,OTTAWA RIVER PKWY @ REMIC RAPIDS ENT/TUNNEY'S ,364262.4928,5030245.489,-75.74034014,45.4096199,2016-01-15,18:15,03 - Snow,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Island Park
10628,OTTAWA RIVER PKWY @ REMIC RAPIDS ENT/TUNNEY'S ,364262.937,5030245.247,-75.74033449,45.40961768,2016-07-19,18:50,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Island Park
10629,OTTAWA RIVER PKWY @ REMIC RAPIDS ENT/TUNNEY'S ,364261.5689,5030240.965,-75.74035248,45.40957927,2016-07-09,20:28,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,05 - Dusk,03 - P.D. only,05 - Turning movement,Island Park
10630,OTTAWA RIVER PKWY @ REMIC RAPIDS ENT/TUNNEY'S ,364262.6567,5030244.623,-75.74033815,45.40961209,2016-12-28,16:20,00 - Unknown,00 - Unknown,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Island Park
10631,OTTAWA RIVER PKWY @ RIVER ST/SLIDELL ST,365159.2183,5030375.561,-75.72886918,45.41071349,2016-12-29,13:32,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,01 - Fatal injury,03 - Rear end,Mechanicsville
10632,OTTAWA RIVER PKWY @ RIVER ST/SLIDELL ST,365153.4615,5030374.982,-75.72894279,45.41070878,2016-07-17,14:55,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Mechanicsville
10633,OTTAWA RIVER PKWY @ RIVER ST/SLIDELL ST,365156.9216,5030377.46,-75.72889828,45.41073078,2016-10-30,16:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Mechanicsville
10634,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365975.8995,5030797.436,-75.71838412,45.4144385,2016-01-13,16:09,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,LeBreton Flats
10635,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365975.2308,5030799.9,-75.71839235,45.41446073,2016-06-25,10:56,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,LeBreton Flats
10636,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365973.8208,5030797.267,-75.71841069,45.41443716,2016-09-01,5:36,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,LeBreton Flats
10637,OTTAWA RIVER PKWY @ VIMY PLACE PRIV,365975.193,5030797.857,-75.71839309,45.41444235,2016-12-31,13:50,03 - Snow,03 - Loose snow,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,LeBreton Flats
10638,OTTAWA RIVER PKWY @ WOODROFFE AVE,361426.5927,5027003.108,-75.77693922,45.38068054,2016-05-30,9:29,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Woodroffe - Lincoln Heights
10639,OTTAWA RIVER PKWY btwn ISLAND PARK DR & TURN LANE (1),363323.9659,5029495.771,-75.75241819,45.40295319,2016-08-13,8:05,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Island Park
10640,OTTAWA RIVER PKWY btwn TRANSITWAY - TIME POINT & VIMY PLACE PRIV,365949.8542,5030779.928,-75.71871903,45.41428325,2016-04-20,16:17,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,LeBreto
10641,OTTAWA RIVER PKWY btwn TRANSITWAY - TIME POINT & VIMY PLACE PRIV,365723.8294,5030498.504,-75.72164135,45.41177078,2016-03-02,11:05,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,LeBreton Flats
10642,OTTAWA RIVER PKWY btwn TRANSITWAY - TIME POINT & VIMY PLACE PRIV,365934.3958,5030778.317,-75.71891671,45.4142701,2016-09-26,17:10,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,LeBreto
10643,OTTAWA RIVER PKWY btwn VIMY PLACE PRIV & BOOTH ST,366260.2027,5031004.208,-75.71472626,45.41627407,2016-07-13,15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,LeBreton Flats
10644,OTTAWA RIVER PKWY btwn VIMY PLACE PRIV & BOOTH ST,366250.2788,5030996.113,-75.71485406,45.4162021,2016-06-13,15:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,LeBreton Flats
10645,OTTAWA RIVER PKWY EB btwn TO BE DETERMINED & TRANSIT,360913.0565,5025419.534,-75.78367592,45.36647297,2016-01-19,18:10,00 - Unknown,00 - Unknown,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,02 - Angle,Woodroffe - Lincoln Heights
10646,OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE (1),362654.1976,5029010.392,-75.76102999,45.3986415,2016-05-12,18:15,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Westboro
10647,OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE (1),362651.5089,5028997.736,-75.76106582,45.39852784,2016-07-07,6:30,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Westboro
10648,OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE (2),361277.7481,5026721.151,-75.77887191,45.37815553,2016-05-03,7:54,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Woodroffe - Lincoln Heights
10649,OTTAWA RIVER PKWY EB btwn TRANSIT & TURN LANE (2),361392.9926,5026927.179,-75.77737693,45.38000005,2016-04-08,6:57,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Woodroffe - Lincoln Heights
10650,OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P,364183.6045,5030057.334,-75.74137055,45.40793362,2016-02-13,7:54,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Tunney's Pasture
10651,OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P,363957.0085,5029938.552,-75.74427932,45.40688403,2016-06-02,0:15,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,Island Park
10652,OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P,363996.5554,5029943.372,-75.74377358,45.40692406,2016-02-25,18:30,03 - Snow,06 - Ice,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,99 - Other,Tunney's Pasture
10653,OTTAWA RIVER PKWY EB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & ISLAND P,364141.7118,5030019.457,-75.74191024,45.40759636,2016-09-09,13:48,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Tunney's Pasture
10654,OTTAWA RIVER PKWY EB btwn TURN LANE & TRANSIT,361451.7302,5027093.338,-75.77660791,45.38149038,2016-02-23,4:22,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Woodroffe - Lincoln Heights
10655,OTTAWA RIVER PKWY EB btwn TURN LANE & TRANSIT,362160.7341,5027603.686,-75.767496,45.38602474,2016-07-22,13:51,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Woodroffe - Lincoln Heights
10656,OTTAWA RIVER PKWY WB btwn OTTAWA RIVER PKWY WB RAMP/CARLING AVE WB & W,360959.01,5025665.175,-75.78306142,45.36867955,2016-05-31,17:05,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Woodroffe - Lincoln Heights
10657,OTTAWA RIVER PKWY WB btwn OTTAWA RIVER PKWY WB RAMP/CARLING AVE WB & W,361388.7397,5026973.298,-75.77742594,45.38041537,2016-01-18,8:35,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Woodroffe - Lincoln Heights
10658,OTTAWA RIVER PKWY WB btwn RAMP & RAMP,364742.7525,5030441.883,-75.73418127,45.41134604,2016-04-06,19:00,03 - Snow,05 - Packed snow,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Mechanicsville
10659,OTTAWA RIVER PKWY WB btwn RAMP & RIVER ST,365064.1393,5030356.237,-75.73008613,45.41054782,2016-04-27,3:20,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Mechanicsville
10660,OTTAWA RIVER PKWY WB btwn TRANSIT & TURN LANE,362696.4784,5028621.843,-75.76053559,45.3951419,2016-09-10,19:20,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,05 - Dusk,02 - Non-fatal injury,02 - Angle,Westboro Beach
10661,OTTAWA RIVER PKWY WB btwn TRANSIT & TURN LANE,362626.1754,5028863.755,-75.76140508,45.39732439,2016-06-26,15:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,Westboro
10662,OTTAWA RIVER PKWY WB btwn TRANSIT & TURN LANE,362638.7662,5028835.837,-75.76124755,45.39707215,2016-11-16,9:15,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Westboro
10663,OTTAWA RIVER PKWY WB btwn TRANSIT & TURN LANE,362670.9991,5028762.885,-75.76084444,45.39641308,2016-10-12,17:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Westboro Beach
10664,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,364169.8078,5030136.673,-75.74153723,45.40864867,2016-05-26,9:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Island Park
10665,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,363356.2097,5029593.167,-75.75199478,45.40382684,2016-01-13,16:45,01 - Clear,04 - Slush,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Island Park
10666,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,364130.6877,5030110.25,-75.74204013,45.40841423,2016-02-17,16:05,03 - Snow,05 - Packed snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Island Park
10667,OTTAWA RIVER PKWY WB btwn TUNNEY'S PASTURE/REMIC RAPIDS ENT & PARKDALE,363427.5186,5029730.293,-75.75106765,45.40505471,2016-02-12,17:15,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Island Park
